call,city,college,years_exp,honors,military_exp,email_included,sex,race,computer_skills,work_in_school
1,Chicago,1,11,0,1,1,Female,White,1,1
0,Chicago,1,11,0,0,0,Female,White,1,1
0,Chicago,1,11,0,0,0,Female,Black,1,0
1,Chicago,1,5,0,1,1,Male,White,1,1
0,Chicago,1,6,0,0,1,Female,Black,0,1
0,Chicago,0,7,0,0,0,Female,Black,1,0
1,Chicago,1,6,1,0,0,Female,White,0,0
0,Chicago,1,5,0,0,0,Male,White,0,0
0,Chicago,1,6,1,0,0,Male,Black,0,0
0,Chicago,0,5,0,0,1,Female,White,1,0
0,Chicago,1,5,0,1,1,Female,Black,0,1
0,Chicago,0,10,0,0,0,Female,White,1,0
0,Chicago,1,11,0,0,0,Female,Black,1,0
0,Chicago,0,11,0,0,1,Female,White,1,1
0,Chicago,1,9,0,0,1,Female,Black,1,0
0,Chicago,1,7,0,1,1,Female,White,1,0
0,Chicago,0,5,0,0,0,Female,Black,1,0
0,Chicago,1,21,0,0,1,Female,Black,1,1
0,Chicago,1,5,0,0,0,Male,White,0,0
0,Chicago,1,5,0,0,0,Female,Black,0,0
0,Chicago,0,4,0,0,0,Female,White,1,0
0,Chicago,1,13,0,0,0,Female,White,1,0
0,Chicago,1,11,0,0,0,Female,Black,1,1
0,Chicago,1,11,0,0,1,Female,White,1,1
0,Chicago,1,11,0,0,1,Female,Black,1,1
0,Chicago,1,5,0,0,0,Female,White,1,1
0,Chicago,1,5,0,0,0,Female,White,0,1
0,Chicago,1,5,0,0,1,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,White,1,0
0,Chicago,1,5,0,0,0,Female,Black,1,0
0,Chicago,0,5,0,0,0,Male,Black,1,0
0,Chicago,0,9,0,0,0,Female,Black,1,1
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,1,5,0,1,1,Female,Black,1,0
0,Chicago,1,4,1,0,1,Female,White,1,1
0,Chicago,1,5,0,0,0,Male,White,0,0
0,Chicago,1,6,0,0,1,Female,White,1,0
0,Chicago,0,8,0,0,1,Female,Black,1,0
0,Chicago,0,18,0,0,1,Female,Black,1,1
0,Chicago,1,5,0,0,0,Female,Black,0,0
0,Chicago,1,8,0,0,1,Female,White,1,1
0,Chicago,0,4,0,0,0,Female,Black,1,0
0,Chicago,1,14,0,0,1,Female,Black,1,1
0,Chicago,1,11,0,0,1,Female,White,1,0
0,Chicago,1,5,0,0,0,Female,White,0,1
0,Chicago,0,12,0,0,0,Female,White,1,1
0,Chicago,1,13,0,0,0,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,0,8,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,0,Female,White,1,1
0,Chicago,0,7,0,0,0,Female,Black,1,1
0,Chicago,1,3,0,0,0,Female,White,1,1
0,Chicago,1,4,0,0,1,Female,White,1,1
0,Chicago,1,4,0,0,1,Female,Black,1,1
0,Chicago,1,5,0,0,0,Female,Black,1,0
0,Chicago,1,5,0,0,1,Male,White,1,1
0,Chicago,1,6,0,0,0,Male,Black,1,1
0,Chicago,1,6,0,0,0,Female,White,0,1
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,0,4,0,0,1,Male,White,0,1
0,Chicago,1,4,0,0,1,Female,Black,1,1
0,Chicago,1,5,1,0,1,Female,Black,0,1
0,Chicago,1,5,0,0,0,Male,Black,0,0
0,Chicago,1,4,0,0,1,Female,White,0,1
0,Chicago,0,4,0,0,1,Female,Black,1,0
0,Chicago,1,5,1,0,0,Female,White,0,0
0,Chicago,1,5,0,0,0,Female,Black,0,0
0,Chicago,1,44,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,2,0,0,0,Female,White,1,0
0,Chicago,0,6,0,0,0,Female,Black,0,0
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,2,0,0,1,Female,White,1,1
0,Chicago,1,5,1,1,1,Female,Black,0,1
0,Chicago,1,6,0,0,0,Female,White,1,0
0,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
1,Chicago,1,5,0,0,1,Female,White,1,1
1,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,0,4,0,0,0,Female,Black,1,0
0,Chicago,1,4,0,0,0,Male,White,0,0
0,Chicago,1,7,0,0,1,Female,Black,1,0
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,5,0,0,0,Female,Black,0,0
0,Chicago,0,5,0,0,0,Male,White,1,0
0,Chicago,1,2,0,0,0,Female,Black,1,0
0,Chicago,1,1,0,0,0,Male,White,1,0
0,Chicago,0,4,0,0,0,Male,White,0,0
0,Chicago,0,4,0,0,0,Female,Black,1,0
0,Chicago,0,8,0,0,0,Female,White,1,1
0,Chicago,1,3,0,0,1,Female,Black,1,0
0,Chicago,0,4,0,0,0,Female,White,1,1
0,Chicago,0,2,0,1,1,Female,Black,1,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,1,6,1,0,1,Female,White,0,0
0,Chicago,0,8,0,0,0,Female,White,1,1
0,Chicago,1,4,0,0,1,Female,Black,1,1
0,Chicago,1,4,0,0,1,Female,Black,0,1
0,Chicago,0,5,0,0,0,Female,Black,1,1
0,Chicago,1,5,0,0,1,Male,White,1,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,0,6,0,0,0,Female,Black,1,1
0,Chicago,0,3,0,0,0,Female,White,1,1
0,Chicago,1,6,0,0,1,Female,Black,0,1
0,Chicago,0,16,0,0,1,Female,Black,1,1
0,Chicago,0,8,0,0,0,Female,White,1,0
0,Chicago,1,6,1,0,0,Female,White,0,0
0,Chicago,1,5,1,0,1,Female,Black,1,1
1,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,2,0,0,0,Female,Black,1,0
0,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,0,5,0,1,0,Female,Black,1,0
0,Chicago,0,3,0,0,1,Female,Black,1,1
0,Chicago,0,5,0,0,0,Male,Black,0,0
0,Chicago,0,4,0,0,0,Male,White,0,0
0,Chicago,0,3,0,1,1,Female,White,1,1
0,Chicago,0,6,0,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,White,0,0
0,Chicago,1,5,0,0,0,Female,Black,0,0
0,Chicago,0,5,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,1,1,Female,White,1,0
0,Chicago,1,11,0,0,0,Female,Black,1,0
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,0,4,0,1,1,Female,Black,1,1
0,Chicago,0,6,0,0,0,Female,Black,1,0
0,Chicago,1,5,0,1,1,Male,Black,0,1
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,0,4,0,0,1,Male,White,0,1
0,Chicago,0,4,0,1,1,Female,Black,1,0
0,Chicago,1,4,0,0,1,Male,White,0,1
0,Chicago,0,2,0,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,1,11,0,0,0,Female,White,1,0
0,Chicago,1,7,0,1,1,Female,Black,1,0
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,1,4,0,0,1,Female,White,0,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,0,3,0,0,0,Female,Black,1,1
0,Chicago,0,5,0,0,1,Female,Black,1,1
0,Chicago,0,6,0,1,1,Male,Black,1,0
0,Chicago,0,5,0,0,1,Female,Black,1,1
0,Chicago,1,20,0,0,1,Female,Black,1,0
0,Chicago,0,17,0,0,0,Female,White,1,0
0,Chicago,1,5,1,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,1,15,0,0,0,Female,Black,1,0
0,Chicago,1,10,0,0,1,Male,White,1,0
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,0,6,0,0,0,Female,White,1,1
1,Chicago,0,3,0,0,0,Male,White,0,0
0,Chicago,0,4,0,0,1,Male,Black,1,0
0,Chicago,0,6,0,0,0,Female,Black,0,0
1,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,Black,1,1
1,Chicago,0,12,0,1,1,Female,White,1,1
0,Chicago,1,5,0,0,1,Female,White,1,1
0,Boston,1,8,0,0,1,Female,Black,1,1
0,Boston,1,13,0,0,0,Male,White,1,0
0,Boston,1,10,1,1,1,Male,White,1,0
0,Boston,1,20,0,0,0,Female,White,0,0
0,Boston,1,2,0,1,1,Male,Black,1,1
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,2,0,1,1,Female,White,1,1
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,6,0,0,0,Male,Black,1,1
0,Boston,1,8,0,0,0,Male,Black,0,0
0,Boston,1,6,0,0,0,Female,White,1,1
0,Boston,1,6,0,0,0,Female,Black,1,1
0,Boston,1,6,0,0,1,Female,Black,1,1
0,Boston,1,5,0,0,0,Female,Black,1,1
0,Boston,1,7,0,0,0,Female,Black,0,0
0,Boston,1,2,0,1,1,Male,Black,1,1
1,Boston,0,10,0,0,0,Male,White,0,0
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
1,Boston,0,8,1,0,0,Male,Black,0,0
0,Boston,1,6,0,0,0,Male,White,1,1
0,Boston,1,7,0,0,0,Male,Black,0,0
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,0
0,Chicago,0,8,0,0,0,Female,White,1,0
0,Chicago,0,5,0,0,1,Female,Black,1,1
0,Chicago,0,4,0,0,1,Female,White,1,1
0,Chicago,0,4,0,0,0,Female,Black,1,0
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,0,4,0,1,1,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,Black,1,0
0,Chicago,0,9,0,0,1,Female,White,1,1
0,Chicago,1,8,0,0,1,Female,Black,1,1
0,Chicago,0,8,0,0,0,Female,White,1,0
0,Chicago,0,13,0,1,1,Female,White,1,1
0,Chicago,1,11,0,0,0,Female,White,1,0
0,Chicago,0,12,0,1,1,Female,Black,1,1
0,Chicago,0,13,0,0,0,Female,Black,1,0
1,Chicago,1,7,0,0,1,Female,Black,1,1
1,Chicago,1,5,0,0,0,Female,White,1,1
0,Chicago,0,7,0,0,1,Female,White,1,1
1,Chicago,1,6,0,0,0,Female,Black,0,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,21,0,0,0,Female,White,1,1
0,Chicago,1,15,0,0,0,Female,Black,1,0
0,Chicago,1,13,0,0,1,Female,White,1,1
0,Chicago,0,22,0,0,1,Female,Black,1,1
0,Chicago,1,21,0,0,1,Female,White,1,1
0,Chicago,1,7,0,1,1,Female,Black,1,0
0,Chicago,1,13,0,0,0,Female,White,1,1
0,Chicago,1,19,1,0,0,Female,Black,1,0
0,Chicago,0,8,0,0,0,Female,White,1,0
0,Chicago,1,6,0,0,0,Female,Black,1,0
1,Chicago,0,9,0,0,1,Female,White,1,1
1,Chicago,1,8,0,0,1,Female,Black,1,1
0,Chicago,1,9,1,0,0,Female,White,1,0
0,Chicago,0,10,0,0,1,Female,Black,1,1
0,Chicago,0,13,0,0,0,Female,Black,1,0
0,Chicago,0,15,0,0,1,Female,White,1,0
0,Chicago,1,8,0,0,1,Female,White,1,1
0,Chicago,0,9,0,0,0,Female,White,1,1
0,Chicago,1,10,0,0,1,Female,Black,1,1
0,Chicago,0,7,0,0,0,Female,Black,1,1
1,Chicago,1,3,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,1,1,Female,White,1,1
0,Chicago,1,3,0,0,0,Female,White,1,1
0,Chicago,1,2,0,0,0,Female,Black,1,1
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,1,5,1,0,0,Female,Black,1,0
0,Chicago,0,6,0,1,1,Female,Black,1,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,1,5,0,0,1,Male,Black,1,0
1,Chicago,1,6,0,0,0,Male,Black,1,1
0,Chicago,1,11,0,0,1,Male,White,1,1
0,Chicago,1,3,0,0,0,Male,White,1,0
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,1,14,0,0,0,Female,White,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,4,0,0,0,Female,White,1,0
1,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,1,5,0,0,1,Female,White,1,1
0,Chicago,0,3,0,1,1,Female,Black,1,1
0,Chicago,1,9,0,0,1,Female,Black,1,1
0,Chicago,1,5,1,0,1,Female,White,1,1
0,Chicago,0,8,0,0,0,Female,Black,1,0
0,Chicago,1,15,0,0,0,Female,White,1,0
0,Boston,1,2,0,1,1,Female,Black,1,1
1,Boston,1,2,0,1,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,20,0,0,0,Male,White,0,0
0,Boston,1,8,0,0,0,Male,White,0,0
0,Boston,1,6,0,0,0,Female,White,1,1
0,Boston,1,6,0,0,0,Female,Black,1,1
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,8,0,0,1,Male,Black,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,7,0,0,0,Male,Black,0,0
0,Boston,1,6,0,0,0,Female,Black,1,1
0,Boston,1,5,0,0,0,Female,Black,1,1
0,Boston,1,13,0,0,0,Female,Black,1,0
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,6,0,0,0,Female,White,1,1
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,7,0,0,0,Male,Black,0,0
0,Boston,1,2,0,1,1,Male,Black,1,1
0,Boston,0,13,0,0,0,Female,White,1,1
0,Boston,1,14,0,0,1,Female,Black,1,0
0,Boston,1,13,0,0,1,Female,White,1,0
0,Boston,0,7,0,0,0,Female,Black,1,1
1,Boston,0,13,0,0,1,Female,White,1,0
1,Boston,1,13,0,0,1,Female,Black,1,0
1,Boston,0,13,0,0,0,Female,Black,1,1
0,Boston,1,9,0,0,1,Female,White,1,1
0,Boston,0,4,0,0,0,Female,Black,1,0
1,Boston,0,16,0,0,1,Female,White,1,1
0,Boston,1,8,1,0,1,Female,Black,1,0
0,Boston,0,4,0,0,0,Female,White,1,0
0,Boston,1,4,0,1,1,Female,White,1,1
0,Boston,1,6,0,0,0,Male,Black,1,1
0,Boston,1,7,0,0,0,Female,White,0,0
0,Boston,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,0,10,0,1,1,Female,Black,1,1
0,Chicago,1,15,0,0,0,Female,Black,1,1
0,Chicago,0,16,0,0,1,Female,White,1,1
1,Chicago,1,16,0,0,0,Female,White,1,1
0,Chicago,1,15,0,0,1,Female,Black,1,1
0,Chicago,0,8,0,0,0,Female,Black,1,0
0,Chicago,1,8,0,0,1,Female,White,1,1
0,Chicago,1,3,0,0,0,Female,White,1,0
0,Chicago,0,21,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,0,Female,Black,1,0
0,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,0,9,0,0,0,Female,White,1,1
0,Chicago,0,8,0,0,1,Female,White,1,1
0,Chicago,1,11,0,0,0,Female,White,1,1
0,Chicago,0,17,0,0,1,Female,Black,1,0
0,Chicago,0,10,0,0,1,Female,White,1,1
0,Chicago,1,13,0,0,0,Female,Black,1,0
0,Chicago,1,11,0,0,1,Female,White,1,1
0,Chicago,1,2,0,0,0,Female,White,1,0
0,Chicago,1,3,0,0,0,Female,Black,1,1
0,Chicago,1,10,0,0,1,Female,Black,1,0
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,14,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,White,1,1
0,Chicago,1,11,0,0,1,Female,Black,1,1
0,Chicago,1,5,0,0,1,Female,White,1,1
0,Chicago,1,5,0,0,1,Female,Black,1,0
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,1,4,0,0,0,Female,White,1,0
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,0,3,0,0,1,Female,White,1,0
0,Chicago,0,3,0,1,1,Female,Black,1,1
0,Chicago,1,7,0,1,1,Female,White,1,0
0,Chicago,1,9,0,0,1,Female,Black,1,0
0,Chicago,1,15,0,0,1,Female,Black,1,1
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,26,0,0,0,Male,White,0,0
0,Boston,1,8,0,0,0,Male,White,0,1
0,Boston,1,7,0,0,0,Male,Black,0,0
0,Boston,1,6,0,0,0,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,0,0
0,Boston,1,8,0,0,0,Male,Black,1,0
0,Boston,1,10,0,0,1,Female,White,1,0
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,7,0,0,0,Female,White,0,0
0,Boston,1,8,0,0,0,Female,White,0,1
0,Boston,1,6,0,0,0,Female,Black,1,1
0,Boston,1,2,0,1,1,Female,White,1,1
0,Boston,1,6,0,0,0,Male,Black,1,1
0,Boston,1,8,0,0,0,Male,Black,1,1
0,Boston,1,8,0,0,1,Male,Black,0,0
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,18,0,0,0,Male,White,1,0
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,10,0,0,1,Female,Black,1,0
0,Boston,1,8,0,0,0,Male,Black,1,1
0,Boston,1,14,0,0,0,Male,Black,1,1
0,Boston,1,8,0,0,1,Male,Black,1,1
0,Boston,1,5,0,0,1,Female,White,1,1
0,Boston,1,11,0,0,0,Female,White,1,0
0,Boston,0,13,0,0,0,Female,Black,1,1
0,Boston,1,13,0,0,1,Female,Black,1,0
0,Boston,0,13,0,0,1,Female,White,1,0
0,Boston,1,5,0,0,1,Female,White,1,1
0,Boston,0,4,0,0,1,Female,Black,1,1
0,Boston,1,11,0,0,0,Female,Black,1,0
1,Boston,0,1,0,0,0,Female,White,1,0
1,Boston,0,16,0,0,1,Female,Black,1,1
0,Boston,0,26,1,0,1,Female,White,1,1
0,Boston,0,2,0,0,0,Female,Black,0,0
1,Boston,0,5,0,0,0,Female,White,0,1
1,Boston,0,4,0,0,1,Female,White,1,1
1,Boston,0,4,0,0,0,Female,Black,1,0
1,Boston,1,5,0,0,1,Female,Black,1,1
0,Boston,1,11,0,0,0,Female,Black,1,0
0,Boston,0,4,0,0,0,Female,White,1,0
0,Boston,0,16,0,0,1,Female,Black,1,0
0,Boston,0,16,0,0,1,Female,White,1,1
0,Boston,1,7,0,0,0,Female,Black,0,0
0,Boston,0,19,0,0,1,Female,White,0,0
1,Boston,0,4,0,0,0,Female,White,1,0
0,Boston,0,16,0,0,1,Female,Black,1,1
1,Boston,1,20,0,0,0,Female,White,0,0
0,Boston,1,26,0,0,0,Female,Black,0,1
1,Boston,1,10,0,0,0,Female,White,1,0
0,Boston,1,14,1,1,1,Male,Black,1,1
0,Chicago,1,8,0,0,1,Female,White,1,1
0,Chicago,0,9,0,0,1,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,White,1,0
0,Chicago,0,8,0,0,0,Female,Black,1,0
0,Chicago,1,6,0,0,0,Female,Black,1,0
0,Chicago,1,8,0,0,1,Female,White,1,1
0,Chicago,0,8,0,0,0,Female,White,1,0
0,Chicago,0,9,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,0,Female,White,1,0
0,Chicago,0,6,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,0,13,0,0,1,Female,Black,1,1
0,Chicago,1,11,1,0,0,Female,White,1,0
0,Chicago,1,11,0,0,1,Female,White,1,1
0,Chicago,0,10,0,0,0,Female,Black,0,0
0,Chicago,1,5,0,1,1,Female,Black,1,0
0,Chicago,0,9,0,0,0,Female,White,1,1
0,Chicago,1,4,1,0,1,Female,White,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,0
0,Chicago,1,3,0,0,0,Female,White,1,1
0,Chicago,1,4,0,0,1,Female,White,1,1
0,Chicago,1,5,0,0,1,Female,Black,1,1
0,Chicago,1,2,0,0,0,Female,Black,1,0
0,Chicago,1,7,0,0,1,Female,Black,1,1
0,Chicago,1,4,0,0,1,Female,White,1,1
0,Chicago,1,3,0,0,0,Female,White,1,1
0,Chicago,1,2,0,0,0,Female,Black,1,0
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,0,Female,White,1,1
0,Chicago,1,14,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,14,0,0,0,Female,White,1,1
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,6,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,0,5,0,0,1,Female,White,1,1
0,Chicago,0,3,0,0,0,Female,White,1,1
0,Chicago,1,5,0,0,1,Female,Black,1,1
0,Chicago,0,6,0,0,0,Female,Black,1,1
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,14,0,0,0,Male,White,1,1
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,14,0,0,0,Female,White,1,1
0,Boston,1,8,0,0,0,Female,Black,1,0
0,Boston,1,8,0,0,0,Female,White,1,0
0,Boston,1,26,0,0,0,Male,White,0,0
0,Boston,1,2,0,1,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,2,0,1,1,Male,Black,1,1
0,Boston,1,26,0,0,0,Male,Black,0,0
0,Boston,1,10,0,0,1,Male,Black,1,0
1,Boston,1,8,0,0,0,Male,Black,0,1
0,Boston,1,6,0,0,0,Male,Black,1,1
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,14,0,0,0,Female,White,1,1
0,Boston,1,7,0,0,0,Female,Black,0,0
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,18,0,0,0,Female,Black,1,0
0,Boston,1,18,0,0,0,Female,Black,1,0
0,Boston,1,7,0,0,0,Female,Black,0,0
0,Boston,1,18,0,0,0,Female,Black,1,0
0,Boston,1,8,0,0,1,Female,Black,1,1
0,Boston,1,6,0,0,0,Female,White,1,1
0,Boston,1,6,0,0,0,Female,White,1,1
0,Boston,1,8,0,0,1,Female,White,0,0
0,Boston,1,6,0,0,0,Male,White,1,1
0,Boston,1,8,0,0,0,Male,White,1,0
0,Boston,1,7,0,0,0,Male,White,0,0
0,Boston,1,8,0,0,0,Male,White,1,1
0,Boston,1,2,0,1,1,Male,White,1,1
0,Boston,1,26,0,0,0,Male,Black,0,0
0,Boston,1,6,0,0,0,Male,Black,1,1
0,Boston,1,8,0,0,1,Female,Black,1,1
0,Boston,1,6,0,0,0,Female,Black,1,1
0,Boston,1,2,0,1,1,Female,Black,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,8,0,0,1,Male,White,1,1
0,Boston,1,7,0,0,0,Male,Black,0,0
0,Boston,1,11,0,0,0,Female,Black,1,0
1,Boston,1,8,1,0,1,Female,White,1,0
1,Boston,1,7,0,0,0,Female,White,1,0
0,Boston,1,5,0,0,1,Female,Black,1,1
0,Boston,0,1,0,0,0,Female,White,1,0
0,Boston,0,4,0,0,1,Female,Black,1,1
0,Boston,0,19,0,0,1,Female,White,0,0
0,Boston,0,13,0,0,1,Female,Black,1,0
0,Boston,0,2,0,0,0,Female,White,1,0
1,Boston,0,26,1,0,1,Female,Black,1,1
0,Boston,0,4,0,0,0,Female,Black,1,0
1,Boston,0,16,0,0,1,Female,White,1,0
1,Boston,0,16,0,0,1,Female,White,1,1
0,Boston,1,7,0,0,0,Female,Black,1,0
0,Boston,1,5,0,0,1,Female,Black,1,1
1,Boston,1,11,0,0,0,Female,White,1,0
0,Boston,0,16,0,0,1,Female,White,1,0
0,Boston,0,2,0,0,0,Female,Black,1,0
1,Boston,0,19,0,0,1,Female,Black,0,0
0,Boston,0,5,0,0,0,Female,White,0,1
0,Boston,0,4,0,0,0,Female,White,1,0
0,Boston,0,26,1,0,1,Female,White,1,1
0,Boston,0,19,0,0,1,Female,Black,0,0
0,Boston,0,13,0,0,1,Female,Black,1,0
0,Boston,0,16,0,0,1,Female,White,1,0
0,Boston,0,4,0,0,0,Female,White,1,0
0,Boston,1,9,0,0,1,Female,Black,1,1
0,Boston,0,1,0,0,0,Female,Black,1,0
0,Boston,1,14,0,0,1,Female,Black,1,0
1,Boston,0,26,1,0,1,Female,White,1,1
1,Boston,0,1,0,0,0,Female,Black,1,0
0,Boston,1,11,0,0,0,Female,White,1,0
0,Boston,0,4,0,0,1,Female,Black,1,1
0,Boston,1,11,0,0,0,Female,White,1,0
0,Boston,0,13,0,0,1,Female,Black,1,0
1,Boston,1,5,0,0,1,Female,White,1,0
1,Boston,1,13,0,0,1,Female,White,1,0
0,Boston,0,13,0,0,0,Female,Black,1,1
0,Boston,1,9,0,0,1,Female,Black,1,1
0,Boston,0,7,0,0,0,Female,White,1,1
0,Boston,1,20,0,0,0,Female,White,0,0
1,Boston,1,14,1,1,1,Male,White,1,1
0,Boston,1,10,0,0,0,Male,Black,1,0
0,Boston,1,26,0,0,0,Female,Black,0,1
0,Chicago,0,7,0,0,1,Female,White,1,0
0,Chicago,1,5,0,0,1,Female,White,1,0
0,Chicago,0,6,0,0,0,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,Black,1,0
0,Chicago,0,5,0,0,0,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,0,9,0,0,0,Female,White,1,1
0,Chicago,0,6,0,0,1,Female,Black,1,1
0,Chicago,1,4,0,0,0,Female,Black,1,1
0,Chicago,0,7,0,0,1,Female,White,1,0
0,Chicago,1,6,0,0,1,Female,Black,1,0
0,Chicago,0,6,0,0,0,Female,White,1,1
0,Chicago,1,6,0,0,0,Male,White,1,1
0,Chicago,1,11,0,0,1,Male,White,1,1
0,Chicago,1,5,0,0,0,Male,Black,1,0
0,Chicago,1,10,0,0,1,Male,Black,1,1
0,Chicago,1,11,0,0,1,Female,White,1,1
0,Chicago,0,3,0,0,0,Female,White,1,1
0,Chicago,1,10,0,0,1,Female,Black,1,0
1,Chicago,1,2,0,0,0,Female,Black,1,0
0,Chicago,1,4,0,0,1,Female,Black,1,1
0,Chicago,1,7,0,0,1,Female,White,1,1
0,Chicago,1,3,0,0,0,Female,Black,1,1
0,Chicago,1,2,0,0,0,Female,White,1,0
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,White,1,1
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Chicago,1,14,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,0,Female,White,1,1
0,Chicago,1,14,0,0,0,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,Black,1,1
0,Chicago,1,6,0,0,1,Female,White,1,1
0,Boston,1,8,0,0,1,Female,Black,1,1
0,Boston,1,8,0,0,1,Female,White,1,1
0,Boston,1,7,0,0,0,Male,White,0,0
